article_url,comment_text,comment_date
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,@Charles Alexander: the UK is the only one playing games. Everyone else is taking it seriously. Alternative supply lines have already been established by the pharma companies from Europe by sea. I recently met an English couple who thought the only way to get to Ireland from France was through Britain.,"Oct 7th 2019, 4:40 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"Michael snort snort Gove was against the Good Friday Agreement , comparing it to nazi appeasement. You can be sure he intends to use this list to put pressure on Ireland. Bear in mind that a senior cabinet minister in England, Pritti Patel, has already suggested deliberately disrupting supply lines to Ireland in order to exert political pressure.","Oct 7th 2019, 4:46 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,@Mad Worldman: That was always factored into the government’s Brexit Plan plan from the start. We know how they have tried to bully their way through the whole process. They really have made a mess of it. They made our lot look great and thats not easy,"Oct 8th 2019, 1:16 AM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"It appears to me that Boris will simply get out of an extension using EU law. The commission can only negotiate with the UK government as it’s interlocutor. It cannot negotiate with the British Parliament. The Benn Act requires Boris to send a letter to Commission stating the parliament has requested an extension. Parliament cannot request that the government has requested this extension as the whole cabinet voted against the Benn Act. All Boris has to do is hand in the letter and explain this is not the view of the UK government and I am not asking for this extension. This then puts the EU in a bind as they cannot deal with anyone other than Boris and the government.
The only way around this would be for the opposition parties to topple Boris and install a caretaker government who could hand in the letter. Time for this is now very short and moreover the opposition is completely divided.","Oct 7th 2019, 3:42 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,@Steve Creaton: Their is nothing stopping the EU agreeing an extension offer ( I would suggest a good year or two) and presenting it to Boris publicly. He is probably the only one who can ask but there is no problem with us offering.,"Oct 7th 2019, 3:47 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,@Steve Creaton: The opposition are definitely not “completely divided”. They are United in trying to prevent a no deal Brexit as the Benn Act proves. They are in disagreement over who should be the caretaker Prime Minister when they topple Bojo but otherwise they are completely United…,"Oct 7th 2019, 3:47 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"I think it was the bold Boris who declared after the 2016 referendum result, that the UK wanted to have their cake and eat it. Gove said before the referendum that there would be no change in the trade relations. All they’re doing in their “negotiations” suggest that Boris was right. The New Statesman remarked that the only compromise the UK government has made was between the hard Brexiteers and the more moderate Brexiteers. They’re like the guy who wanted to leave the golf club, have the club change its rules and allow the former member free access to the course","Oct 7th 2019, 5:01 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"Yeah, but they’ll be stuffed without the Viagra made here (bad choice of words, perhaps).","Oct 7th 2019, 3:36 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"I needed drugs for a complaint. I got them in Ireland @ 40€ per month. Due to my job I did a substantial amount of international travel. I was able to purchase the same drugs in Turkey, India, Pakistan & China for a fraction ( between 2€ & 10€)of the cost here. If I can do it on such a small scale- how hard can it be??? There is no need for anyone to die!","Oct 7th 2019, 5:16 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,@Celtic Kid: It would be interesting to see if the drugs you got are the real thing or copies as the countries you mentior are famous for fake meds. Generics hopefully and not complete fakes,"Oct 8th 2019, 1:19 AM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,@Gary Kearney: I’m assuming Celtic kid went into pharmacy and bought them. you do drug companies charge what they think can get away with in particular markets. they know the gov in ireland wont say boo to them so we get charged a lot more.,"Oct 8th 2019, 11:01 AM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,They should keep their pathetic bribe…they will need the money to pay for 65 million people on an island screaming for food and medicines. A base bribe and threat is all the clowns have left now they face humiliation as their Dad’s Army fantasy is shredded. Foxtrot Oscar morons,"Oct 7th 2019, 3:59 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"No deal Brexit 31st October
Guy Fawkes Night 5th November, England.
No more comment for this post :-)","Oct 7th 2019, 4:21 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"People posting here seem to be making a laugh of the fact that the British may block medicines coming to Ireland if they don’t get the Brexit they seek.
This is deadly serious.Quite a lot of people are on drugs they need to survive .
If they can’t get their supplies come the end of October they could die.
So those of you taking this as a joke shame on you.
Many people could loose their lives.
Gerry Malone","Oct 7th 2019, 4:30 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"@Gerry Malone: Irish people do not get a say in the Brexit deal, or the import of medicines, but they get a say in how to react to it. It can be through humour or it can be through fear like yourself? Which is the best medicine to fill our heads with, fear or comedy? I think I read somewhere that ‘laughter is the best form of medicine’, or similar.
Also, I do not think pharmacists would just let their lucrative businesses fade away. I trust they and their wholesalers will find deals quite quickly … especially for the supply of worry pills.","Oct 7th 2019, 5:01 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"@WoodlandBard: Maybe you think it can be with humour.But if you were on life saving medication which I need and there is threat that it could b blocked then maybe you would change your mind .
I need my medication to stay alive .If my pharmacist runs out of the supply then I could b one of the stats in the media that say people could die .
So excuse me for being worried about this.","Oct 7th 2019, 5:51 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,Like bribery to get a child to eat their dinner get a life you sod.,"Oct 7th 2019, 4:26 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,No panic about medical from uk and have plan B medical from Europe and well food from Europe and pathetic Brexit,"Oct 7th 2019, 5:14 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"@Brian Flavin: could you translate please? I only speak a few languages and while your comment clearly contains English, the overall meaning is vague, especially towards the end …","Oct 8th 2019, 4:04 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,Does Ireland want reunification with its Northern Ulster bit? The Ulster Unionists are nasty and the threat of UVF terrorism underlying a reunification referendum. The Ulster Unionists started the troubles by terrorizing Dublin with explosives if I recall.,"Oct 7th 2019, 4:58 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"The UK consists of a bunch of weaker neighbouring countries that were battered into submission by a succession of brutal Kings/queen.
Similarly, the Commonwealth consists of various weaker countries which were overpowered and drained of any natural resources the English could lay their thieving hands on.","Oct 7th 2019, 11:40 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"Tricia said: in response to an FT article
“One could imagine a situation in which he refuses to apply for an extension, saying this has been imposed on him by parliament and in defiance of the will of the people. As a result, the extension might be formally applied for by a Whitehall official such as the Cabinet Secretary or by a court clerk.”
*******
My understanding would be that they would need to change the law to allow someone other than the prime minster to request this. The law was very specific that the prime minster should hand this letter in. At the very least it would be challenged in court.","Oct 7th 2019, 4:33 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"@Steve Creaton: Are you talking about the Benn Act or another law? The Benn Act requires the PM to do it, if Boris doesn’t do it another representative may do it, they wouldn’t be breaking the law by doing so.","Oct 7th 2019, 4:42 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"@Steve Creaton: referenda in UK are only advisory, laws passed by Parliament have to be abided by","Oct 7th 2019, 4:54 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,Outrageous racism and biggotry by the foul hate-filled brexiteers…,"Oct 8th 2019, 12:17 AM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,Total Recall David Jacobsen. Go back to sleep and try again. Or read a book or two and learn your history (or Irish history even).,"Oct 7th 2019, 5:30 PM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,And the Tories are showing their true colours as was Patel who said she wanted to cause another famine here…,"Oct 8th 2019, 3:22 AM"
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"I’ve personally, have already had a prescription denied due to no stock. Hoarding in Britain was the reason. My doctor has prescribed an alternative. I’m sure we can get them through continental Europe.","Oct 8th 2019, 7:42 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"won’t be that easy. one good thing out of it is the DUP for the first time are feeling abandonment , their voices lost in a crowded room, decisions that affect them being made by others. Welcome to the way you forced Catholics to live for decades.","Oct 18th 2019, 7:38 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,@The long walk home☘️: Translation: the good bigots have got the better of the bad bigots at last. Happy days!,"Oct 18th 2019, 8:59 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,@The long walk home☘️: These DUP dinosaurs have been found out at long last for what they really are bigots. The Tory’s have been playing them for years.,"Oct 18th 2019, 9:19 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"it’s the same deal as last time, they just put makeup on it","Oct 18th 2019, 7:38 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"If the DUP vote against this and it passes anyway, they are finished","Oct 18th 2019, 8:16 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,I don’t think that the MP’s in Westminster will pass it. Apparently its a worse deal for the UK than the Teresa May proposals,"Oct 18th 2019, 7:34 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"@James Doherty: Jeremy Corbyn has flat out said there is no way he’s supporting it. DUP have also said the same. This is going to come down to the wire with independent votes. Either way, Tory party and DUP relationship is over.","Oct 18th 2019, 7:39 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,@James Doherty: well that is what any remainer will say,"Oct 18th 2019, 7:40 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,The DUP will rolled over by the electrolyte in the next UK elelction.. I am frequently meeting Ulster people in Dublin who come down here to work in the south … They enjoy the integration the socialzation they have in the south which they feel is still secracated in the North……. The deal is a compromise to sustain peace…. . …,"Oct 18th 2019, 7:47 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,It Made Some rain last night and lightening.,"Oct 18th 2019, 7:25 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"I think it fairly good for ireland. DUP not happy so that’s good for us. No customs on border. Worked on ferries out of Belfast and there is loads of paperwork done anyway.
If Brits shoot themselves in foot over this who knows where we go next. The drama goes on.","Oct 18th 2019, 8:11 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,@Councillor Bill Clear: I think their feet are already full of bullet holes at this stage.,"Oct 18th 2019, 8:52 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"The Sun,and the Mail,are backing the deal meaning they are proposing shafting the dup.(until now their “British “ brethren) If this doesn’t open their eyes to perfidious Albion,nothing will.N.Ireland is no longer strategically (and certainly not economically) useful to the “mainland”,and will be cheerfully discarded like a used condom","Oct 18th 2019, 8:41 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"@Thomas Devlin: the North was never useful, but they’ll never give up a piece of their empire. They all long for their imperialist days.","Oct 18th 2019, 8:54 AM"
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,@Cormac Ó Braonáin: the British empire was a rapacious entity whose sole aim was to pillage the wealth of other countries solely for the benefit of the ruling classes. The island of Ireland was at one time strategically crucial to England on account of the Atlantic.This is no longer the case so they would cheerfully abandon their toadies in the north if only for economic reasons,"Oct 18th 2019, 9:38 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,No give them an extra few weeks off the weather hasn’t been great for them this summer in all fairness!,"Aug 30th 2019, 8:29 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,children back at school and the politicians are still on holidays whats does that tell us about our political system !!!!!!!!!!!!the gravy train rolls on…,"Aug 30th 2019, 10:15 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Ronan Barrett:… and anyway – what’s there to debate? Nobody has a blasted clue what’s going on anyway.,"Aug 31st 2019, 7:28 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Holidays are too long anyway, they should be brought back but I’m not sure what it would achieve in this case.","Aug 30th 2019, 8:31 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"@James Wallace: maybe the house could come to a consensus about approaching the EU and attempting to offer an amended deal to Boris that can pass the commons, and thus ensuring no hard border etc.","Aug 30th 2019, 8:38 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Revolution or Cup of Tea?: but they have repeatedly said they wont do that. The backstop is sacrosanct to them. Personally I feel they need to give ground.,"Aug 30th 2019, 8:43 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,The useless wasters should have the same holidays and benefits as the people that pay their wages.,"Aug 30th 2019, 8:38 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,29 TDs up early to vote no,"Aug 30th 2019, 8:37 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"What’s the point, clearly our lot haven’t got what it takes to actually manage a situation like this. FFG only work when they are told to or get led like the obedient poodles they are by Brussels, banks/rich mates or certain media moguls. Now more than ever we need strong leadership to get us through Brexit, but instead we have the FG tory light posh boyband party and their government partners the FF we would sell our own mothers for a brown envelope party running the show","Aug 30th 2019, 9:01 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"@Michael Patrick Newell: For all the problems with Health and Housing especially, how exactly has this government done a bad job with Brexit? They convinced Barnier and the EU to back our position (which they’ve done). They have support across the various parties for our current policy. They are preparing business’ for a no deal scenario whilst maintaining a position that if Britain can come up with a feasable plan as an alternative to the backstop that we’ll happily agree to it. Plenty of ammo to critisize this government but, imho, Brexit isn’t really one of them.","Aug 30th 2019, 10:05 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Michael Patrick Newell: spot on michael,"Aug 30th 2019, 10:17 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Not at all. Sure they’ll be wrecked if they come back early.
Leave them be.","Aug 30th 2019, 8:30 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,The greens want to be part of everything once there’s money involved. The Dail shouldn’t bw on a break anyway given the current status.,"Aug 30th 2019, 8:32 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Jim O Brien – TechBuzz Ireland: what money are the Greens going to get from this?,"Aug 30th 2019, 10:04 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,The dail shouldn’t be out so long in the first place ..,"Aug 30th 2019, 8:59 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,While the British parliament is prorogued and not discussing it.,"Aug 30th 2019, 8:33 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Tom: stop being sensible! The perpetual moaners wont like this.,"Aug 30th 2019, 10:01 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,You couldn’t make it up in your dreams.,"Aug 30th 2019, 8:37 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"And what exactly would the point be to bring the Kerry lads back up to Dublin? We didn’t cut our nose off to spite our face. We didn’t vote for brexshite, little englanders (& a few welsh sheepherders did, but they are now having doubts) voted to leave so let them leave sooner rather than later. The sooner their not so precious union disintegrates, dupers can scuttle off back to little england and leave Ireland for the Irish.","Aug 30th 2019, 9:26 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@NotMyPresident: racist and fascist. Nice,"Aug 30th 2019, 10:05 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Dan Jacobson: an offended troll – that is funny lol,"Aug 30th 2019, 10:52 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Brexit is a train wreck, FFG and Christ on the cross won’t change a single thing . Belt up and get ready to pick up the pieces!","Aug 30th 2019, 8:59 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Pointless Poll – sure what are they going to do?
“Oh, the Journal readers all think we should come back early to do our jobs rather than just continue to sip at the gravy train. Best do what the people who elected us into power in the first place expect us do to.”
If anything I’m more surprised that they didn’t announce the break would be longer because the UK Parliament is basically on hiatus and our lot generally just copy/paste whatever that lot do.","Aug 30th 2019, 9:20 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Over paid armatures , the country run by cliwbs who care more about a UN security seat than their own Country.","Aug 30th 2019, 10:47 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Unless they are prepared to give ground on the Irish Backstop, there is nothing to discuss.","Aug 30th 2019, 9:27 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Peter Carroll: There is nothing to discuss.,"Aug 30th 2019, 10:54 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Definitely no. Ministers will be working on this along with their departments. Bringing the Dail back would only slow preparation as the populist TDS will talk about anything else that would get them a headline. Suspend the Dail till the new year and we might make some progress in the government,"Aug 30th 2019, 9:04 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"What’s the point of the house of commons had been suspended? The ball is in the brits Court, and they don’t want to play ball","Aug 30th 2019, 9:19 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,@Do the Bort man: *if *has.,"Aug 30th 2019, 9:20 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Recall the government. To talk waffle. This State is completely and utterly assword, whilst brexit is quite important. It provides very convenient smokescreen to take people’s mind off the real issues. Extreme high rents impossibility for average people, To even attain a mortgage. The highest homeless rate in the history of the State.","Aug 30th 2019, 9:50 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"I really don’t see the point. What would they say or decide that would make any difference? On the other hand, immediate general elections, both here and in the UK, really would mean something. Why not let’s do that?","Aug 30th 2019, 9:59 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Dragging back the Dail barman from his holidays early, how cruel! … and the rats will be miffed too.","Aug 30th 2019, 10:01 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Unless they are willing to give ground on the Irish Backstop there is nothing to discuss.,"Aug 30th 2019, 9:28 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,They should only be getting the same amount of holidays per year as the rest of us mere pheasants. Shower of wasters.,"Aug 30th 2019, 2:19 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"The Government has had 3 years to plan, negotiate and devise programs for both hard & soft Brexits so its too late now to “shoot from the hip”.
IMO, all UK exports likely to be negatively impacted by Brexit should be compensated by preferential access to other EU markets so that the EU can demonstrate ot other potential leavers that it will cost them & not penalise innocent EU members.","Aug 30th 2019, 10:25 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"@Moorooka Mick: so we are not free to leave ??? then we are not free …if we decide the irish dont want to go any further into a united europe ,,you think we should be punished if we vote no ??? when did this country become so euro unionist ,,i hope the nationalists in the north hold there promise to not accept an eu border no more than they would a british border .","Aug 31st 2019, 1:00 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Of course not let them rest ffs!!! The fact this is a question sums up how brainwashed we r!,"Aug 30th 2019, 10:10 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Don’t see why the Dail should be recalled if the British are suspending their own parliament. Let the Brits do what they want our opinion is not wanted, their making mugs of the Irish Government. Let the people of Northern Ireland march on the streets for a say on the backstop. They do not seem to be voicing their opinion at all.","Aug 30th 2019, 9:49 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"@Paul O’Sullivan: It’s not about giving opinions or Northern Ireland, it’s about preparing for a likely no deal scenario and the disruption that’ll cause for our exports as well as supplies of things like medicine. There’s a lot of preparations that need to be made to avoid the kind of chaos they’re likely going to experience in the UK.","Aug 30th 2019, 2:48 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"About 6 or so politicians run this country with the Civil service , mo need to bring the sheep back from the field.","Aug 30th 2019, 2:39 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Maria Bailey might sue them for disrupting her holidays. Mental distress and all that.,"Aug 30th 2019, 4:01 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Trying to copy Britain again are we? I really don’t have any regard for that pesky and spineless govt of ours,"Aug 30th 2019, 4:24 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"All they do is push pencils around paper and wait for the next RTE investigate to expose their bulls*1t and then they spring into action making empty promises. Bunch of absolute wasters, we have had p1*s poor politicians in the past but this bunch take the absolute biscuit & I include FF in that.","Aug 30th 2019, 3:03 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,There permanently on holidays. The government is so under prepared for the shit storm call Brexit,"Aug 30th 2019, 11:26 AM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,What would be the point?,"Aug 30th 2019, 6:56 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,WHY..?,"Aug 31st 2019, 5:10 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"Of course, what’s the downside to recalling it?","Aug 30th 2019, 2:46 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Yes that’s what they are paid for time they start earning their wage.,"Aug 30th 2019, 3:55 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,Of course they should be recalled for this serious issue but to suggest they are doing Fek all when they are not in the Dail is a nonsense.,"Aug 30th 2019, 1:11 PM"
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"sure it will be decided by the british and the people that actually run the EU germany sure we cant even talk for ourselves on the world stage any more leos awanser to everything is we cant discuss it we can only speak as part of the EU ,,we are just a pawn being used by the EU …they will prob know befoure our little population knows whats hit us ,,leo has put his eggs and belief in the EU i hope in the horse trading he dont get a kick and flung under the brussel sprout bus…","Aug 31st 2019, 12:56 AM"
https://www.thejournal.ie/readme/britains-unwritten-constitution-discussed-in-history-4823246-Sep2019/,"Sorry, I only scanned the article but I’m so happy today with the news that the prorogation was an illegal act I don’t want anything to sour this feeling of absolute joy.
We’ve had way to many bad days since the word Brexit came into our vocabulary that I want to just wallow in smugness for a little while longer.","Sep 24th 2019, 5:41 PM"
https://www.thejournal.ie/readme/britains-unwritten-constitution-discussed-in-history-4823246-Sep2019/,"@2thFairy: the ruling was it was unlawful ,not illegal ,","Sep 24th 2019, 6:04 PM"
https://www.thejournal.ie/readme/britains-unwritten-constitution-discussed-in-history-4823246-Sep2019/,@Denise Gerrard: they’re the same thing,"Sep 24th 2019, 6:33 PM"
https://www.thejournal.ie/readme/britains-unwritten-constitution-discussed-in-history-4823246-Sep2019/,"Ireland has had plenty of issues with a written constitution. The main issue that the UK has is with its history of common law – having to have regard to historical precedence and to interpret all subsequent decisions in relation to past decisions
The fact that the Scottish courts do not have to rely on the same precedents makes it even more fraught with difficulty. Many non-common law countries survive just fine without written constitutions","Sep 24th 2019, 5:37 PM"
https://www.thejournal.ie/readme/britains-unwritten-constitution-discussed-in-history-4823246-Sep2019/,"So Boris did whats normal. Its not unconstitutional. Yet unlawful. The Judges have said it’s unlawful because he wants to deny debate on Brexit. So if so, surely a prime minister of the UK must see his position as untenable. Yet 10 downing street say he will not resign. How many more governments need be to achieve the killing of the Democratic vote , Brexit. Hotel EU…. You can join up anytime you like , but you can never leave…","Sep 24th 2019, 5:43 PM"
